Make,Colour,Odometer,Doors,Price
Nissan,Red,56087.0,4.0,"$13,500"
Nissan,White,223516.0,4.0,"$2,600"
Honda,White,168339.0,4.0,"$4,200"
BMW,Silver,31521.0,3.0,"$26,200"
BMW,Silver,83267.0,5.0,"$22,600"
Honda,Blue,117812.0,4.0,"$9,100"
Toyota,Blue,46088.0,4.0,"$14,200"
Toyota,Blue,142903.0,5.0,"$9,300"
Toyota,Green,157937.0,4.0,"$2,800"
Honda,Blue,114461.0,4.0,"$4,900"
Honda,White,38524.0,5.0,"$10,800"
Nissan,Silver,59244.0,4.0,
Toyota,Green,86864.0,4.0,"$12,700"
Honda,Black,76584.0,5.0,"$6,300"
Nissan,Black,175843.0,4.0,"$2,500"
Nissan,White,,4.0,"$8,200"
,Blue,123178.0,4.0,"$9,100"
Nissan,White,138824.0,5.0,"$4,000"
Toyota,Red,211285.0,3.0,"$4,400"
Toyota,Red,90338.0,4.0,"$13,500"
Honda,Black,103973.0,5.0,"$11,000"
Toyota,White,227593.0,5.0,"$3,900"
Honda,White,76747.0,4.0,"$10,500"
Nissan,Black,172004.0,4.0,"$2,500"
Toyota,Green,3000.0,4.0,"$12,100"
Honda,Red,13571.0,4.0,"$11,700"
Toyota,White,124129.0,4.0,"$6,100"
Honda,Silver,23512.0,4.0,"$13,000"
Honda,Silver,133402.0,5.0,"$3,200"
Toyota,Green,140652.0,5.0,"$10,800"
Toyota,Blue,147612.0,5.0,"$12,400"
Honda,Red,197696.0,4.0,"$3,300"
Toyota,Red,103697.0,4.0,"$8,400"
BMW,White,65083.0,4.0,"$35,200"
Honda,Black,27439.0,4.0,"$10,100"
Nissan,Red,189122.0,4.0,
Honda,Blue,74569.0,5.0,"$13,500"
Toyota,Green,115743.0,4.0,"$13,500"
Nissan,White,116172.0,5.0,"$10,000"
Toyota,White,235384.0,,"$5,700"
Toyota,Green,100565.0,3.0,"$10,800"
Toyota,Red,79005.0,3.0,"$17,700"
Toyota,White,107363.0,3.0,"$8,000"
Honda,Blue,51886.0,4.0,"$14,600"
Nissan,Red,160562.0,4.0,"$3,100"
Honda,Black,119669.0,4.0,"$3,800"
Toyota,White,107618.0,4.0,"$11,200"
BMW,Grey,136707.0,4.0,"$16,800"
Honda,Blue,30639.0,4.0,"$9,600"
Toyota,Black,28498.0,5.0,"$18,600"
Nissan,Red,198723.0,4.0,"$3,400"
BMW,Blue,116294.0,3.0,"$22,800"
Nissan,White,106673.0,4.0,"$6,200"
BMW,Blue,51963.0,4.0,"$15,700"
Nissan,Silver,126798.0,4.0,"$6,100"
Toyota,Red,136758.0,4.0,"$8,500"
Honda,White,84190.0,4.0,"$7,200"
Toyota,Red,101751.0,3.0,
BMW,Grey,16979.0,4.0,"$28,000"
Toyota,Black,110118.0,4.0,"$7,500"
Honda,Silver,63782.0,4.0,"$11,500"
Honda,Silver,37595.0,5.0,"$13,800"
Honda,Silver,49022.0,4.0,"$14,700"
Nissan,Red,242918.0,4.0,"$2,500"
Toyota,Blue,125778.0,5.0,"$7,200"
Nissan,Silver,170293.0,4.0,"$2,500"
Nissan,Red,138912.0,4.0,"$3,200"
Honda,Blue,,4.0,"$6,800"
Toyota,Green,140762.0,4.0,"$4,800"
Toyota,Red,126702.0,4.0,"$7,600"
BMW,Black,60192.0,3.0,"$25,700"
Honda,White,55432.0,5.0,"$12,500"
Nissan,Black,197698.0,5.0,"$2,500"
Toyota,Blue,158934.0,3.0,"$11,200"
Honda,White,52824.0,4.0,"$7,000"
Nissan,Black,128909.0,4.0,"$4,800"
Nissan,Black,216641.0,5.0,"$2,900"
Toyota,Black,56285.0,5.0,"$9,400"
Honda,Black,144315.0,5.0,"$6,200"
Toyota,Red,100279.0,4.0,"$13,000"
BMW,Silver,44661.0,4.0,"$26,000"
Toyota,White,,4.0,"$12,400"
Honda,Blue,120355.0,5.0,"$8,100"
BMW,Blue,67673.0,5.0,"$23,400"
Honda,White,21074.0,4.0,"$13,600"
Honda,Red,182825.0,5.0,"$3,100"
Nissan,Red,68710.0,5.0,"$7,200"
Toyota,Red,135678.0,3.0,"$8,800"
Nissan,Blue,103121.0,4.0,"$4,800"
Nissan,Black,117173.0,5.0,"$3,400"
Nissan,Silver,120031.0,,"$8,800"
Nissan,Blue,41932.0,4.0,"$6,100"
Toyota,White,180130.0,5.0,"$5,100"
Toyota,Blue,157069.0,4.0,"$6,900"
Nissan,Blue,102930.0,5.0,"$9,100"
Toyota,White,52032.0,5.0,"$13,500"
Toyota,White,78162.0,4.0,"$6,900"
Toyota,Red,115549.0,4.0,"$8,400"
Honda,Blue,84462.0,4.0,"$6,100"
Nissan,Black,201118.0,4.0,"$5,100"
Toyota,Green,148136.0,5.0,"$6,900"
BMW,Blue,3000.0,4.0,"$40,800"
Nissan,White,108578.0,4.0,"$5,000"
Toyota,Black,119673.0,3.0,"$12,200"
Toyota,Black,96801.0,4.0,"$14,500"
Nissan,Red,172647.0,4.0,"$2,500"
Toyota,Green,62962.0,3.0,"$13,300"
Honda,Blue,3000.0,5.0,"$13,900"
Honda,Blue,23320.0,5.0,"$11,900"
Honda,Silver,77656.0,4.0,"$9,100"
BMW,Blue,41805.0,5.0,"$19,900"
Honda,Black,202011.0,4.0,"$10,100"
Toyota,Green,37572.0,3.0,"$16,500"
Toyota,Blue,77227.0,5.0,"$12,200"
Nissan,Red,108456.0,4.0,"$5,100"
Honda,Silver,139224.0,4.0,"$7,700"
Toyota,White,73219.0,5.0,"$7,900"
,Red,51533.0,4.0,"$7,000"
Honda,Black,92586.0,5.0,
Toyota,Blue,84190.0,4.0,"$15,200"
Honda,White,149566.0,5.0,"$7,400"
Toyota,Blue,93471.0,4.0,"$16,400"
Toyota,Blue,125079.0,4.0,"$7,800"
Toyota,Blue,23847.0,3.0,"$14,000"
Toyota,Red,141124.0,4.0,"$6,000"
Nissan,Red,128307.0,5.0,"$5,700"
Honda,White,83166.0,5.0,"$3,100"
Honda,Red,81354.0,4.0,"$12,700"
Nissan,Black,76641.0,4.0,"$8,800"
Nissan,Silver,69666.0,4.0,"$9,800"
Nissan,Black,99874.0,4.0,"$5,200"
Nissan,Black,186622.0,5.0,"$6,600"
Toyota,Green,66544.0,5.0,"$13,300"
Nissan,Silver,142095.0,4.0,"$7,100"
Nissan,Red,17121.0,4.0,"$13,800"
Toyota,Blue,68375.0,4.0,"$10,400"
Honda,Blue,218618.0,5.0,"$5,100"
Toyota,White,77911.0,4.0,"$4,100"
Toyota,White,170267.0,4.0,"$2,500"
BMW,Black,22855.0,4.0,"$25,300"
Nissan,Blue,191319.0,4.0,"$5,100"
Nissan,White,103161.0,4.0,"$8,100"
Honda,Blue,63181.0,5.0,"$11,900"
Nissan,Red,116106.0,4.0,"$9,000"
Nissan,Red,166161.0,4.0,"$5,400"
Honda,White,74607.0,4.0,"$12,500"
Toyota,Blue,93217.0,3.0,"$6,000"
Toyota,Green,77029.0,4.0,"$10,800"
Nissan,Black,162972.0,4.0,"$4,200"
Toyota,White,35121.0,4.0,"$13,300"
Nissan,Black,118353.0,4.0,"$7,200"
Nissan,Blue,163512.0,4.0,"$7,000"
Nissan,White,78724.0,4.0,"$6,800"
BMW,White,21311.0,4.0,"$31,800"
Toyota,Blue,173338.0,5.0,"$6,300"
Toyota,Red,85445.0,4.0,"$15,300"
Nissan,Blue,140311.0,4.0,"$6,600"
Honda,Black,34836.0,5.0,"$15,100"
Nissan,Red,59968.0,4.0,"$6,200"
BMW,Blue,50435.0,5.0,"$22,800"
BMW,Silver,55692.0,4.0,"$16,400"
Toyota,Green,147858.0,5.0,"$11,500"
Toyota,Blue,3000.0,5.0,"$18,400"
Honda,Blue,53094.0,4.0,"$13,800"
Toyota,Blue,94440.0,3.0,"$9,500"
Nissan,Black,101634.0,4.0,"$10,700"
Toyota,Blue,,4.0,
Nissan,Black,173674.0,4.0,"$6,000"
Honda,White,203585.0,4.0,"$2,600"
Nissan,Red,165609.0,4.0,"$3,900"
Nissan,Red,181070.0,4.0,"$3,400"
Toyota,Blue,77830.0,5.0,"$16,000"
Toyota,Red,72438.0,,"$5,800"
Nissan,Blue,83056.0,4.0,"$9,800"
Toyota,Green,170386.0,5.0,
Honda,White,155273.0,5.0,"$3,100"
Nissan,Black,87177.0,5.0,"$8,200"
Nissan,White,105584.0,5.0,"$8,100"
Nissan,Silver,,4.0,"$3,900"
BMW,Grey,70839.0,5.0,"$25,300"
Honda,Blue,47557.0,5.0,"$11,900"
Toyota,Green,90529.0,3.0,"$8,400"
Nissan,Black,113778.0,4.0,"$7,100"
BMW,Silver,46843.0,3.0,"$33,500"
Honda,Silver,35864.0,5.0,"$10,700"
Nissan,Red,260000.0,5.0,"$2,500"
Honda,Blue,27019.0,4.0,"$14,700"
Nissan,Blue,3000.0,4.0,"$11,300"
Nissan,Blue,232166.0,5.0,"$2,500"
Honda,Silver,3000.0,5.0,"$9,900"
Toyota,Black,144714.0,4.0,"$11,800"
Nissan,Red,83295.0,4.0,"$9,800"
Nissan,Blue,189854.0,5.0,"$8,500"
Toyota,Green,85190.0,4.0,"$2,700"
Honda,Silver,52597.0,4.0,"$10,100"
Honda,White,79570.0,5.0,"$10,200"
Nissan,Silver,174658.0,5.0,"$8,000"
BMW,White,57789.0,5.0,"$33,400"
Honda,Silver,109167.0,4.0,"$8,900"
Honda,Black,135514.0,4.0,"$7,800"
Toyota,Green,205006.0,4.0,"$2,500"
Honda,Blue,67271.0,5.0,"$10,900"
Honda,White,113093.0,4.0,"$12,300"
Honda,Blue,90828.0,4.0,"$5,200"
Honda,Blue,132440.0,4.0,"$9,800"
Nissan,Blue,3255.0,4.0,"$11,900"
Toyota,Black,15312.0,4.0,"$12,200"
Nissan,Silver,61442.0,4.0,"$11,400"
BMW,Grey,69906.0,5.0,"$17,300"
Toyota,Red,143763.0,4.0,"$3,300"
Toyota,White,115165.0,4.0,"$6,800"
Nissan,Blue,91522.0,4.0,"$9,100"
Toyota,Red,125115.0,4.0,"$13,000"
,White,88051.0,4.0,"$10,600"
Toyota,Black,75237.0,4.0,"$12,000"
Honda,Blue,113095.0,4.0,"$8,100"
Nissan,Black,10989.0,5.0,"$13,300"
Honda,Silver,109498.0,4.0,"$6,700"
Honda,Black,30349.0,4.0,"$17,000"
Toyota,Blue,123555.0,4.0,"$8,200"
Nissan,Blue,48326.0,4.0,"$7,600"
BMW,Black,119708.0,3.0,"$22,900"
Honda,Red,65571.0,4.0,"$12,100"
Nissan,White,66393.0,4.0,"$12,900"
Honda,White,156934.0,4.0,"$5,000"
Honda,Blue,61823.0,4.0,"$3,000"
Nissan,White,29031.0,4.0,"$7,300"
Nissan,White,119570.0,4.0,"$5,600"
Toyota,Blue,28042.0,4.0,"$12,500"
Honda,Blue,116256.0,4.0,"$9,900"
Honda,,3000.0,4.0,"$13,300"
,Blue,26066.0,4.0,"$16,400"
Toyota,Red,138775.0,5.0,"$6,000"
BMW,Grey,32826.0,4.0,"$23,700"
Honda,Red,3000.0,4.0,"$14,500"
Honda,Red,78903.0,4.0,"$12,900"
Toyota,Black,40882.0,5.0,"$11,800"
Nissan,White,27634.0,4.0,"$8,200"
Toyota,Black,36536.0,4.0,"$16,500"
Honda,Blue,58483.0,4.0,"$11,400"
BMW,White,49007.0,4.0,"$17,700"
BMW,Silver,57931.0,4.0,"$29,500"
Honda,White,34027.0,5.0,"$15,300"
Toyota,Blue,53814.0,5.0,"$11,400"
Honda,Red,117472.0,5.0,"$6,800"
Honda,White,93803.0,4.0,"$8,400"
Toyota,Blue,104727.0,4.0,
BMW,,3000.0,4.0,"$32,100"
Honda,Blue,141784.0,5.0,"$5,100"
Toyota,Black,85310.0,3.0,"$11,000"
Honda,Red,125274.0,4.0,"$2,500"
Toyota,Green,51925.0,3.0,"$9,700"
Toyota,Green,134563.0,4.0,"$15,800"
Nissan,Black,,4.0,"$4,000"
Toyota,Blue,118917.0,3.0,"$12,500"
Toyota,Red,103616.0,5.0,"$7,600"
Honda,Black,137983.0,4.0,"$9,500"
Honda,Red,42748.0,4.0,"$12,800"
Honda,Blue,139868.0,4.0,"$10,700"
Nissan,White,108278.0,5.0,"$6,800"
BMW,Blue,116545.0,4.0,"$14,900"
Toyota,Blue,120806.0,3.0,"$3,800"
BMW,Grey,109745.0,4.0,"$21,400"
Toyota,Red,163966.0,4.0,"$8,500"
Toyota,Green,34392.0,4.0,"$17,000"
Honda,Silver,166459.0,5.0,"$9,400"
Honda,White,55443.0,4.0,"$10,300"
Nissan,Blue,120143.0,4.0,"$4,600"
Toyota,White,186002.0,3.0,"$5,600"
Toyota,Blue,3000.0,5.0,"$16,400"
BMW,White,50377.0,5.0,"$26,100"
Nissan,White,91357.0,4.0,"$9,900"
Toyota,Red,156223.0,5.0,"$8,900"
Nissan,Silver,92998.0,5.0,"$8,400"
Honda,Black,92940.0,4.0,"$7,200"
Toyota,,128104.0,5.0,"$10,300"
Nissan,,198264.0,4.0,"$6,200"
BMW,Grey,36201.0,4.0,"$31,900"
Nissan,White,58746.0,4.0,
Toyota,Green,71136.0,4.0,"$7,500"
Toyota,White,112562.0,5.0,"$2,500"
Honda,White,7953.0,4.0,"$12,900"
Toyota,Blue,102286.0,4.0,"$8,800"
Nissan,Blue,23551.0,4.0,"$8,800"
BMW,Silver,81430.0,4.0,"$28,300"
BMW,Blue,64318.0,5.0,"$33,400"
BMW,Silver,81690.0,4.0,"$19,700"
Honda,Blue,78535.0,4.0,"$5,900"
Nissan,Silver,105944.0,4.0,"$10,100"
Honda,Black,124893.0,4.0,"$12,300"
Toyota,Black,82249.0,4.0,"$15,400"
Nissan,Silver,101174.0,4.0,"$11,200"
Honda,Red,90950.0,5.0,"$12,200"
Toyota,Black,174705.0,4.0,"$6,200"
Honda,White,102482.0,4.0,"$12,800"
Toyota,Green,91083.0,4.0,"$5,600"
Toyota,White,209436.0,4.0,"$3,500"
Honda,White,99620.0,4.0,"$12,600"
Nissan,Red,77924.0,5.0,"$6,400"
BMW,Blue,75656.0,5.0,"$13,700"
BMW,Grey,52907.0,4.0,"$27,400"
Nissan,White,96882.0,4.0,"$3,500"
Nissan,White,201273.0,4.0,"$2,900"
Toyota,Red,172419.0,4.0,"$5,700"
Toyota,White,52239.0,3.0,"$12,300"
Honda,Black,81642.0,4.0,"$6,600"
Toyota,White,174428.0,4.0,"$4,600"
BMW,Blue,3000.0,4.0,"$36,700"
Toyota,White,71776.0,3.0,"$8,600"
Nissan,Silver,13138.0,5.0,"$16,800"
Nissan,White,39789.0,4.0,"$10,400"
Toyota,Black,145456.0,3.0,"$8,600"
Nissan,Red,108659.0,4.0,"$2,500"
Nissan,Silver,66655.0,4.0,"$9,500"
Nissan,Silver,67918.0,4.0,"$9,500"
Toyota,Red,133450.0,3.0,"$10,600"
Honda,Black,33143.0,4.0,"$19,000"
Toyota,White,137908.0,3.0,"$7,400"
BMW,White,110760.0,3.0,"$37,600"
Honda,,22941.0,4.0,"$12,000"
Nissan,Silver,3000.0,4.0,"$12,500"
Honda,White,109538.0,4.0,"$8,500"
Toyota,Blue,63964.0,5.0,"$5,900"
Nissan,Red,132917.0,4.0,"$9,500"
Honda,Silver,63631.0,5.0,"$12,900"
Nissan,Blue,24183.0,4.0,"$12,100"
Toyota,Blue,77544.0,5.0,"$9,400"
Toyota,Green,58461.0,5.0,"$10,800"
Honda,Black,110356.0,5.0,"$5,600"
Honda,Red,72938.0,4.0,"$10,100"
Honda,White,39246.0,5.0,"$18,000"
BMW,Grey,29153.0,4.0,"$22,500"
Nissan,Red,57214.0,5.0,"$14,600"
Nissan,White,142962.0,5.0,"$3,600"
Toyota,Red,155524.0,3.0,"$7,100"
BMW,Black,75804.0,5.0,"$23,400"
Toyota,Blue,59030.0,4.0,"$13,100"
BMW,White,42106.0,5.0,"$38,800"
Honda,Black,31074.0,5.0,"$17,800"
Nissan,White,105766.0,4.0,
Nissan,Red,158656.0,4.0,"$2,900"
Nissan,White,160397.0,4.0,"$2,500"
BMW,Black,34760.0,3.0,"$20,000"
Honda,Blue,31831.0,5.0,"$12,300"
Nissan,Silver,133601.0,4.0,"$7,700"
Honda,Blue,103562.0,4.0,"$6,900"
Toyota,Blue,117188.0,5.0,"$10,300"
Toyota,Blue,146674.0,3.0,"$9,400"
,Red,93462.0,5.0,"$7,300"
Toyota,Black,64046.0,5.0,"$10,900"
Toyota,Red,81606.0,4.0,"$11,700"
Honda,Red,126328.0,4.0,"$7,600"
Honda,Red,92773.0,5.0,"$10,400"
Toyota,Red,71172.0,4.0,"$8,300"
Toyota,Green,6717.0,5.0,"$12,300"
BMW,Black,84872.0,3.0,"$19,000"
Nissan,Red,98682.0,4.0,"$8,500"
Toyota,White,125075.0,4.0,"$5,500"
Toyota,White,149847.0,4.0,"$11,400"
Honda,Black,37767.0,4.0,"$9,800"
Toyota,Black,159936.0,4.0,"$7,000"
Nissan,Silver,,4.0,"$8,400"
Nissan,Red,98035.0,5.0,"$5,000"
Honda,White,72155.0,4.0,"$10,500"
Nissan,Black,193886.0,4.0,"$2,500"
Toyota,White,153772.0,3.0,"$11,200"
Toyota,Green,172584.0,5.0,"$7,600"
Honda,Red,3000.0,4.0,"$14,900"
Nissan,White,170710.0,4.0,"$3,900"
Toyota,White,188718.0,4.0,"$8,700"
Nissan,Silver,143823.0,4.0,"$8,200"
Nissan,Black,130668.0,4.0,"$2,500"
Nissan,Silver,84048.0,5.0,"$12,000"
BMW,Blue,31081.0,4.0,"$25,300"
Honda,Blue,41847.0,4.0,"$17,100"
Toyota,White,185437.0,4.0,"$3,300"
Honda,Silver,99070.0,4.0,"$7,200"
Nissan,Black,146436.0,5.0,"$7,400"
Toyota,White,140208.0,4.0,"$9,300"
Nissan,Silver,260000.0,4.0,"$2,500"
BMW,Silver,3000.0,5.0,"$26,400"
Toyota,Black,16464.0,5.0,"$10,200"
BMW,White,22944.0,5.0,"$21,900"
BMW,Grey,24906.0,4.0,"$30,400"
Honda,Red,67702.0,5.0,"$10,600"
Honda,Red,134923.0,4.0,"$5,000"
Honda,Silver,79301.0,4.0,
Toyota,White,3000.0,4.0,"$7,000"
Nissan,Black,131382.0,4.0,"$7,400"
Toyota,Blue,205339.0,4.0,"$5,600"
Toyota,White,140626.0,4.0,
Toyota,Green,113455.0,3.0,
Honda,Black,3000.0,5.0,"$15,800"
Honda,Black,194508.0,5.0,"$6,400"
Honda,White,171227.0,4.0,"$3,900"
Honda,Silver,90461.0,4.0,"$9,700"
Toyota,Green,3000.0,4.0,"$10,200"
Toyota,Blue,40962.0,5.0,"$16,200"
BMW,Silver,101630.0,5.0,"$26,400"
Honda,White,131556.0,4.0,"$7,100"
BMW,White,115481.0,3.0,"$22,000"
BMW,Black,67430.0,3.0,"$22,700"
Toyota,White,133591.0,4.0,"$7,200"
Honda,Red,138868.0,4.0,"$3,700"
BMW,Grey,18845.0,5.0,"$32,500"
Toyota,Red,93395.0,3.0,"$7,900"
Toyota,Black,144283.0,4.0,"$6,300"
Toyota,White,87589.0,4.0,"$15,200"
Honda,Black,165878.0,4.0,"$10,900"
BMW,Black,53150.0,4.0,"$34,000"
BMW,Blue,25143.0,,"$21,900"
Honda,Silver,3000.0,4.0,"$18,700"
Honda,White,50528.0,5.0,"$11,700"
Toyota,Red,50663.0,4.0,"$14,500"
Nissan,Blue,90964.0,4.0,"$4,400"
Honda,Black,113199.0,5.0,"$5,100"
Toyota,White,54454.0,4.0,"$5,500"
BMW,White,5193.0,5.0,"$29,900"
Toyota,White,3000.0,3.0,"$9,000"
BMW,Silver,64900.0,4.0,"$21,800"
Honda,Black,187617.0,4.0,"$10,700"
Nissan,Blue,63396.0,4.0,"$10,500"
Nissan,Blue,153959.0,4.0,"$3,300"
Honda,Black,20214.0,5.0,"$13,700"
Nissan,White,102320.0,4.0,"$6,200"
Nissan,Black,136769.0,5.0,"$4,600"
BMW,Silver,16616.0,5.0,"$29,000"
BMW,Black,81210.0,5.0,"$17,700"
Honda,Blue,136548.0,4.0,"$2,500"
Toyota,Blue,67938.0,4.0,"$10,700"
Honda,Blue,61461.0,4.0,"$9,200"
Nissan,Black,,4.0,"$2,500"
Toyota,Green,224943.0,5.0,"$5,600"
Toyota,Green,102786.0,4.0,"$10,800"
Honda,Red,213436.0,5.0,"$2,500"
Nissan,Silver,49256.0,4.0,"$7,900"
Toyota,Blue,99671.0,3.0,"$3,600"
Honda,Black,93072.0,5.0,"$15,400"
Toyota,White,105873.0,4.0,"$8,900"
Nissan,Red,77383.0,5.0,"$11,300"
Honda,Black,52360.0,5.0,"$17,800"
Toyota,Blue,198534.0,4.0,"$6,200"
Nissan,Black,111355.0,4.0,"$9,700"
Honda,Black,144550.0,4.0,"$4,800"
Nissan,Blue,82512.0,4.0,"$4,700"
BMW,Blue,82180.0,4.0,"$28,700"
Nissan,White,36404.0,4.0,"$9,200"
Nissan,White,36553.0,4.0,"$8,000"
Toyota,Green,126652.0,4.0,"$5,800"
Nissan,Blue,95153.0,4.0,"$3,300"
Honda,Black,100975.0,4.0,"$9,100"
Toyota,Blue,60094.0,3.0,"$10,400"
Honda,Black,100654.0,4.0,"$6,800"
Nissan,Black,29329.0,4.0,"$15,600"
Honda,Silver,61602.0,4.0,"$10,700"
Nissan,Silver,168607.0,4.0,"$13,400"
Honda,Red,32264.0,4.0,"$13,500"
Toyota,Black,61207.0,4.0,"$10,400"
Nissan,White,71668.0,4.0,"$5,800"
Toyota,Blue,95852.0,4.0,"$5,500"
Nissan,Black,165021.0,5.0,"$5,400"
BMW,Blue,82742.0,4.0,"$21,300"
BMW,Grey,49577.0,4.0,"$27,800"
Honda,Red,36125.0,4.0,"$10,900"
Honda,Blue,50738.0,4.0,"$8,700"
Nissan,White,,4.0,"$15,400"
Honda,Black,59046.0,5.0,"$15,400"
Nissan,Blue,171852.0,4.0,"$2,500"
Toyota,White,41402.0,4.0,"$21,000"
Honda,White,176044.0,4.0,"$5,400"
Honda,Red,104353.0,5.0,"$7,600"
Toyota,Black,120482.0,4.0,"$7,000"
Toyota,Blue,3000.0,5.0,"$11,100"
Honda,Black,93012.0,5.0,"$6,900"
Toyota,Blue,94501.0,4.0,"$6,900"
Honda,White,54447.0,4.0,"$13,800"
Honda,Black,103879.0,4.0,"$9,100"
Honda,Black,134190.0,4.0,"$9,100"
BMW,White,125755.0,5.0,"$20,100"
Nissan,Black,87940.0,4.0,"$4,800"
Toyota,Black,75693.0,3.0,"$13,600"
Nissan,Red,184799.0,4.0,"$5,800"
Nissan,Silver,11525.0,4.0,"$14,400"
Honda,Blue,3751.0,4.0,"$16,300"
Nissan,Red,91404.0,4.0,"$9,500"
Toyota,Red,28712.0,4.0,"$17,000"
Toyota,White,21821.0,3.0,"$10,700"
Nissan,Red,56106.0,4.0,"$4,800"
Toyota,Red,102915.0,4.0,"$15,600"
Toyota,Black,236679.0,4.0,"$4,200"
BMW,Blue,111900.0,5.0,"$25,200"
BMW,Black,85953.0,3.0,"$21,300"
Toyota,White,108144.0,3.0,"$10,500"
Toyota,Blue,67920.0,4.0,"$11,300"
Nissan,Silver,108727.0,4.0,"$9,200"
Toyota,Green,42566.0,4.0,"$11,900"
Honda,Red,183776.0,5.0,"$9,200"
BMW,Black,121665.0,3.0,"$22,000"
Nissan,Black,129975.0,4.0,"$8,800"
Honda,White,166892.0,4.0,"$2,500"
Toyota,Black,29597.0,4.0,"$17,800"
Nissan,Red,96494.0,5.0,"$6,400"
Toyota,Green,32783.0,5.0,
BMW,Silver,6100.0,5.0,"$42,400"
Nissan,Black,110743.0,4.0,"$6,900"
Toyota,White,128579.0,5.0,"$12,500"
Honda,Silver,137402.0,4.0,"$10,600"
Honda,White,61719.0,4.0,"$10,000"
Nissan,Black,155065.0,4.0,"$3,600"
Toyota,Green,97734.0,4.0,"$10,800"
Toyota,White,138829.0,5.0,"$3,300"
Nissan,Blue,152025.0,4.0,"$4,300"
Nissan,Black,151617.0,5.0,"$7,900"
Honda,Silver,169179.0,4.0,"$10,000"
Nissan,Blue,187408.0,4.0,"$7,000"
Toyota,White,113151.0,4.0,"$9,600"
Honda,Silver,133895.0,4.0,"$9,800"
Toyota,,81928.0,4.0,"$11,500"
Toyota,White,96174.0,4.0,"$7,500"
BMW,Black,119199.0,4.0,"$23,300"
Nissan,Red,226727.0,4.0,"$2,500"
Toyota,Black,69047.0,3.0,"$11,000"
Toyota,Blue,157143.0,4.0,"$8,600"
Honda,White,106902.0,4.0,"$5,400"
Toyota,Black,37839.0,4.0,"$14,300"
Honda,Silver,26522.0,4.0,"$11,000"
Toyota,Black,124047.0,4.0,"$6,000"
Honda,Red,169057.0,4.0,"$9,400"
Honda,Red,16571.0,5.0,"$10,800"
Honda,Blue,3000.0,4.0,"$11,300"
Nissan,Silver,154917.0,4.0,"$3,800"
Toyota,White,121961.0,4.0,"$4,200"
Nissan,White,156686.0,4.0,"$3,300"
BMW,Silver,65511.0,4.0,"$24,700"
Toyota,Red,31879.0,4.0,"$9,500"
,White,138454.0,4.0,"$8,500"
Toyota,White,152602.0,3.0,"$7,800"
Honda,Silver,98863.0,4.0,"$4,000"
Nissan,Black,96859.0,4.0,"$7,700"
Honda,Red,185749.0,5.0,"$7,700"
Toyota,White,177875.0,3.0,"$7,500"
Toyota,Black,,5.0,"$13,200"
Toyota,Blue,110283.0,3.0,"$5,700"
BMW,,48855.0,5.0,"$25,600"
Toyota,White,181492.0,5.0,"$2,500"
Toyota,White,160702.0,5.0,"$4,900"
Toyota,White,26651.0,3.0,"$16,400"
Honda,Red,127131.0,5.0,"$12,100"
Honda,Black,130433.0,4.0,"$14,000"
BMW,Silver,88466.0,5.0,"$23,900"
Honda,Silver,108460.0,4.0,"$12,500"
Toyota,White,57472.0,3.0,"$9,100"
Honda,Blue,77169.0,4.0,"$3,800"
Honda,Black,98627.0,4.0,"$3,700"
Honda,Red,94546.0,4.0,"$11,800"
Nissan,,85294.0,4.0,"$12,400"
Nissan,Silver,30211.0,4.0,"$13,800"
BMW,Grey,93355.0,4.0,"$12,700"
Nissan,Black,260000.0,4.0,"$2,500"
Nissan,Silver,62860.0,4.0,"$5,500"
Toyota,Green,86559.0,3.0,"$8,700"
Toyota,Black,103337.0,4.0,"$9,200"
Toyota,White,130927.0,4.0,"$7,400"
Honda,White,3000.0,4.0,"$13,200"
Toyota,Red,3000.0,4.0,"$15,600"
Toyota,,47076.0,4.0,"$13,000"
Nissan,Black,185588.0,4.0,"$2,500"
Honda,Blue,142940.0,4.0,
Nissan,White,210178.0,4.0,"$2,500"
Toyota,Red,54294.0,4.0,"$14,300"
Nissan,White,87595.0,4.0,"$5,800"
Toyota,Green,73152.0,5.0,"$11,200"
Honda,Black,156424.0,5.0,"$2,500"
Honda,Black,93107.0,5.0,"$12,200"
BMW,Silver,73124.0,5.0,"$34,100"
Nissan,White,107836.0,5.0,"$7,300"
Honda,White,120431.0,4.0,"$8,400"
Honda,Blue,73260.0,5.0,"$12,600"
Honda,Red,60678.0,4.0,"$9,000"
Nissan,Blue,82432.0,4.0,"$11,700"
Nissan,White,3000.0,4.0,"$13,000"
Honda,Blue,93645.0,4.0,"$4,300"
Honda,Blue,106866.0,5.0,"$10,900"
Toyota,Red,128661.0,4.0,"$2,500"
Honda,Black,157586.0,4.0,"$4,400"
Toyota,Green,133701.0,4.0,"$10,200"
Honda,Blue,49918.0,4.0,"$13,400"
Honda,Black,73496.0,5.0,"$5,000"
Nissan,Blue,177393.0,4.0,"$2,500"
Nissan,Silver,64148.0,4.0,"$8,100"
Toyota,Blue,112156.0,4.0,"$9,300"
BMW,Silver,88018.0,5.0,"$16,200"
Honda,Black,56365.0,4.0,"$11,000"
Toyota,White,196690.0,5.0,"$5,900"
Toyota,Blue,154431.0,4.0,"$7,600"
Nissan,White,84915.0,4.0,"$7,500"
